Chromosome	Location	Probe_ID	Gene_Feature	Start	End	Strand	transcript_id	targetFromSourceId	Gene_symbol	canonical
chr12	25236883	ch.12.570712R	intron	25227413	25245273	-	ENST00000688940	ENSG00000133703	KRAS	No
chr12	25236883	ch.12.570712R	intron	25227413	25250750	-	ENST00000692768	ENSG00000133703	KRAS	No
chr12	25236883	ch.12.570712R	intron	25228892	25245273	-	ENST00000690804	ENSG00000133703	KRAS	No
chr12	25236883	ch.12.570712R	intron	25230622	25245273	-	ENST00000686877	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25235227	25245273	-	ENST00000556131	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25235227	25245273	-	ENST00000686969	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25209912	25245273	-	ENST00000557334	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25225774	25245273	-	ENST00000687356	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25227338	25245273	-	ENST00000693229	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25227413	25245273	-	ENST00000256078	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25227413	25245273	-	ENST00000311936	ENSG00000133703	KRAS	Yes
chr12	25241310	cg21247666	intron	25227413	25245273	-	ENST00000685328	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25227413	25245273	-	ENST00000688940	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25227413	25250750	-	ENST00000692768	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25228892	25245273	-	ENST00000690804	ENSG00000133703	KRAS	No
chr12	25241310	cg21247666	intron	25230622	25245273	-	ENST00000686877	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25235227	25245273	-	ENST00000556131	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25235227	25245273	-	ENST00000686969	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25209912	25245273	-	ENST00000557334	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25225774	25245273	-	ENST00000687356	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25227338	25245273	-	ENST00000693229	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25227413	25245273	-	ENST00000256078	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25227413	25245273	-	ENST00000311936	ENSG00000133703	KRAS	Yes
chr12	25243566	cg18249781	intron	25227413	25245273	-	ENST00000685328	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25227413	25245273	-	ENST00000688940	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25227413	25250750	-	ENST00000692768	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25228892	25245273	-	ENST00000690804	ENSG00000133703	KRAS	No
chr12	25243566	cg18249781	intron	25230622	25245273	-	ENST00000686877	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25227413	25250750	-	ENST00000692768	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25245396	25250254	-	ENST00000688940	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25245396	25250750	-	ENST00000256078	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25245396	25250750	-	ENST00000311936	ENSG00000133703	KRAS	Yes
chr12	25250168	cg18394848	intron	25245396	25250750	-	ENST00000556131	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25245396	25250750	-	ENST00000557334	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25245396	25250750	-	ENST00000686877	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25245396	25250750	-	ENST00000687356	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25245396	25250750	-	ENST00000690804	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25245396	25250750	-	ENST00000693229	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25245396	25250763	-	ENST00000685328	ENSG00000133703	KRAS	No
chr12	25250168	cg18394848	intron	25245396	25250763	-	ENST00000686969	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25227413	25250750	-	ENST00000692768	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25245396	25250254	-	ENST00000688940	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25245396	25250750	-	ENST00000256078	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25245396	25250750	-	ENST00000311936	ENSG00000133703	KRAS	Yes
chr12	25250233	cg00584022	intron	25245396	25250750	-	ENST00000556131	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25245396	25250750	-	ENST00000557334	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25245396	25250750	-	ENST00000686877	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25245396	25250750	-	ENST00000687356	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25245396	25250750	-	ENST00000690804	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25245396	25250750	-	ENST00000693229	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25245396	25250763	-	ENST00000685328	ENSG00000133703	KRAS	No
chr12	25250233	cg00584022	intron	25245396	25250763	-	ENST00000686969	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	exon	25250255	25250444	-	ENST00000688940	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	intron	25227413	25250750	-	ENST00000692768	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	intron	25245396	25250750	-	ENST00000256078	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	intron	25245396	25250750	-	ENST00000311936	ENSG00000133703	KRAS	Yes
chr12	25250296	cg21334449	intron	25245396	25250750	-	ENST00000556131	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	intron	25245396	25250750	-	ENST00000557334	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	intron	25245396	25250750	-	ENST00000686877	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	intron	25245396	25250750	-	ENST00000687356	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	intron	25245396	25250750	-	ENST00000690804	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	intron	25245396	25250750	-	ENST00000693229	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	intron	25245396	25250763	-	ENST00000685328	ENSG00000133703	KRAS	No
chr12	25250296	cg21334449	intron	25245396	25250763	-	ENST00000686969	ENSG00000133703	KRAS	No
chr12	25250746	cg02850821	intron	25227413	25250750	-	ENST00000692768	ENSG00000133703	KRAS	No
chr12	25250746	cg02850821	intron	25245396	25250750	-	ENST00000256078	ENSG00000133703	KRAS	No
chr12	25250746	cg02850821	intron	25245396	25250750	-	ENST00000311936	ENSG00000133703	KRAS	Yes
chr12	25250746	cg02850821	intron	25245396	25250750	-	ENST00000556131	ENSG00000133703	KRAS	No
chr12	25250746	cg02850821	intron	25245396	25250750	-	ENST00000557334	ENSG00000133703	KRAS	No
chr12	25250746	cg02850821	intron	25245396	25250750	-	ENST00000686877	ENSG00000133703	KRAS	No
chr12	25250746	cg02850821	intron	25245396	25250750	-	ENST00000687356	ENSG00000133703	KRAS	No
chr12	25250746	cg02850821	intron	25245396	25250750	-	ENST00000690804	ENSG00000133703	KRAS	No
chr12	25250746	cg02850821	intron	25245396	25250750	-	ENST00000693229	ENSG00000133703	KRAS	No
chr12	25250746	cg02850821	intron	25245396	25250763	-	ENST00000685328	ENSG00000133703	KRAS	No
chr12	25250746	cg02850821	intron	25245396	25250763	-	ENST00000686969	ENSG00000133703	KRAS	No
chr12	25250759	cg08373951	exon	25250751	25250899	-	ENST00000693229	ENSG00000133703	KRAS	No
chr12	25250759	cg08373951	exon	25250751	25250908	-	ENST00000686877	ENSG00000133703	KRAS	No
chr12	25250759	cg08373951	exon	25250751	25250917	-	ENST00000692768	ENSG00000133703	KRAS	No
chr12	25250759	cg08373951	exon	25250751	25250927	-	ENST00000687356	ENSG00000133703	KRAS	No
chr12	25250759	cg08373951	exon	25250751	25250929	-	ENST00000256078	ENSG00000133703	KRAS	No
chr12	25250759	cg08373951	exon	25250751	25250929	-	ENST00000311936	ENSG00000133703	KRAS	Yes
chr12	25250759	cg08373951	exon	25250751	25250929	-	ENST00000556131	ENSG00000133703	KRAS	No
chr12	25250759	cg08373951	exon	25250751	25250929	-	ENST00000690804	ENSG00000133703	KRAS	No
chr12	25250759	cg08373951	exon	25250751	25250936	-	ENST00000557334	ENSG00000133703	KRAS	No
chr12	25250759	cg08373951	intron	25245396	25250763	-	ENST00000685328	ENSG00000133703	KRAS	No
chr12	25250759	cg08373951	intron	25245396	25250763	-	ENST00000686969	ENSG00000133703	KRAS	No
chr12	57748186	cg21648012	three_prime_UTR_extension	57747425	57748425	-	ENST00000549606	ENSG00000135446	CDK4	No
chr12	57748186	cg21648012	three_prime_UTR_extension	57747519	57748519	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57748186	cg21648012	three_prime_UTR	57747727	57748524	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57748186	cg21648012	exon	57747727	57748617	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57748186	cg21648012	exon	57747727	57748617	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57748186	cg21648012	three_prime_UTR	57747727	57748617	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	intron	57749505	57752174	-	ENST00000549606	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	exon	57751207	57751736	-	ENST00000551706	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	intron	57751343	57752174	-	ENST00000546489	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	promoter	57751343	57752343	-	ENST00000546489	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	promoter	57751343	57752343	-	ENST00000547281	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	promoter	57751343	57752343	-	ENST00000551800	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	exon	57751500	57751659	-	ENST00000547281	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	exon	57751500	57751696	-	ENST00000551800	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	exon	57751500	57751736	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57751500	cg19542346	exon	57751500	57751736	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	exon	57751500	57751736	-	ENST00000550419	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	exon	57751500	57751736	-	ENST00000551888	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	exon	57751500	57751736	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	exon	57751500	57751736	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	exon	57751500	57751752	-	ENST00000552388	ENSG00000135446	CDK4	No
chr12	57751500	cg19542346	exon	57751500	57751877	-	ENST00000552254	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	intron	57749505	57752174	-	ENST00000549606	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	exon	57751207	57751736	-	ENST00000551706	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	intron	57751343	57752174	-	ENST00000546489	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	promoter	57751343	57752343	-	ENST00000546489	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	promoter	57751343	57752343	-	ENST00000547281	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	promoter	57751343	57752343	-	ENST00000551800	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	exon	57751500	57751659	-	ENST00000547281	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	exon	57751500	57751696	-	ENST00000551800	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	exon	57751500	57751736	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57751533	cg22870189	exon	57751500	57751736	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	exon	57751500	57751736	-	ENST00000550419	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	exon	57751500	57751736	-	ENST00000551888	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	exon	57751500	57751736	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	exon	57751500	57751736	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	exon	57751500	57751752	-	ENST00000552388	ENSG00000135446	CDK4	No
chr12	57751533	cg22870189	exon	57751500	57751877	-	ENST00000552254	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57749505	57752174	-	ENST00000549606	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57751343	57752174	-	ENST00000546489	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	promoter	57751343	57752343	-	ENST00000546489	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	promoter	57751343	57752343	-	ENST00000547281	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	promoter	57751343	57752343	-	ENST00000551800	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57751660	57752174	-	ENST00000547281	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57751697	57752174	-	ENST00000551800	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57751737	57752174	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57751967	cg07111005	intron	57751737	57752174	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57751737	57752174	-	ENST00000550419	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57751737	57752174	-	ENST00000551706	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57751737	57752174	-	ENST00000551888	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57751737	57752174	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	promoter	57751737	57752737	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57751967	cg07111005	promoter	57751737	57752737	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	promoter	57751737	57752737	-	ENST00000547853	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	promoter	57751737	57752737	-	ENST00000550419	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	promoter	57751737	57752737	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	promoter	57751737	57752737	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57751753	57752174	-	ENST00000552388	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	promoter	57751753	57752753	-	ENST00000552388	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	promoter	57751878	57752878	-	ENST00000552254	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	exon	57751913	57752115	-	ENST00000547853	ENSG00000135446	CDK4	No
chr12	57751967	cg07111005	intron	57751737	57755931	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57749505	57752174	-	ENST00000549606	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57751343	57752174	-	ENST00000546489	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	promoter	57751343	57752343	-	ENST00000546489	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	promoter	57751343	57752343	-	ENST00000547281	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	promoter	57751343	57752343	-	ENST00000551800	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57751660	57752174	-	ENST00000547281	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57751697	57752174	-	ENST00000551800	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57751737	57752174	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57752135	cg16807911	intron	57751737	57752174	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57751737	57752174	-	ENST00000550419	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57751737	57752174	-	ENST00000551706	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57751737	57752174	-	ENST00000551888	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57751737	57752174	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	promoter	57751737	57752737	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57752135	cg16807911	promoter	57751737	57752737	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	promoter	57751737	57752737	-	ENST00000547853	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	promoter	57751737	57752737	-	ENST00000550419	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	promoter	57751737	57752737	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	promoter	57751737	57752737	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57751753	57752174	-	ENST00000552388	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	promoter	57751753	57752753	-	ENST00000552388	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	promoter	57751878	57752878	-	ENST00000552254	ENSG00000135446	CDK4	No
chr12	57752135	cg16807911	intron	57751737	57755931	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	promoter	57751343	57752343	-	ENST00000546489	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	promoter	57751343	57752343	-	ENST00000547281	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	promoter	57751343	57752343	-	ENST00000551800	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	promoter	57751737	57752737	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57752203	cg16716518	promoter	57751737	57752737	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	promoter	57751737	57752737	-	ENST00000547853	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	promoter	57751737	57752737	-	ENST00000550419	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	promoter	57751737	57752737	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	promoter	57751737	57752737	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	promoter	57751753	57752753	-	ENST00000552388	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	promoter	57751878	57752878	-	ENST00000552254	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	exon	57752175	57752276	-	ENST00000547281	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	exon	57752175	57752295	-	ENST00000550419	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	exon	57752175	57752310	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57752203	cg16716518	exon	57752175	57752322	-	ENST00000546489	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	exon	57752175	57752322	-	ENST00000552388	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	exon	57752175	57752326	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	exon	57752175	57752333	-	ENST00000551888	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	exon	57752175	57752349	-	ENST00000551800	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	exon	57752175	57752353	-	ENST00000549606	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	exon	57752175	57752364	-	ENST00000551706	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	exon	57752175	57752447	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57752203	cg16716518	intron	57751737	57755931	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57752381	cg23535526	promoter	57751737	57752737	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57752381	cg23535526	promoter	57751737	57752737	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57752381	cg23535526	promoter	57751737	57752737	-	ENST00000547853	ENSG00000135446	CDK4	No
chr12	57752381	cg23535526	promoter	57751737	57752737	-	ENST00000550419	ENSG00000135446	CDK4	No
chr12	57752381	cg23535526	promoter	57751737	57752737	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57752381	cg23535526	promoter	57751737	57752737	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57752381	cg23535526	promoter	57751753	57752753	-	ENST00000552388	ENSG00000135446	CDK4	No
chr12	57752381	cg23535526	promoter	57751878	57752878	-	ENST00000552254	ENSG00000135446	CDK4	No
chr12	57752381	cg23535526	exon	57752175	57752447	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57752381	cg23535526	intron	57751737	57755931	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57752390	cg07116851	promoter	57751737	57752737	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57752390	cg07116851	promoter	57751737	57752737	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57752390	cg07116851	promoter	57751737	57752737	-	ENST00000547853	ENSG00000135446	CDK4	No
chr12	57752390	cg07116851	promoter	57751737	57752737	-	ENST00000550419	ENSG00000135446	CDK4	No
chr12	57752390	cg07116851	promoter	57751737	57752737	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57752390	cg07116851	promoter	57751737	57752737	-	ENST00000553237	ENSG00000135446	CDK4	No
chr12	57752390	cg07116851	promoter	57751753	57752753	-	ENST00000552388	ENSG00000135446	CDK4	No
chr12	57752390	cg07116851	promoter	57751878	57752878	-	ENST00000552254	ENSG00000135446	CDK4	No
chr12	57752390	cg07116851	exon	57752175	57752447	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57752390	cg07116851	intron	57751737	57755931	-	ENST00000552862	ENSG00000135446	CDK4	No
chr12	57752397	cg20409636	promoter	57751737	57752737	-	ENST00000257904	ENSG00000135446	CDK4	Yes
chr12	57752397	cg20409636	promoter	57751737	57752737	-	ENST00000312990	ENSG00000135446	CDK4	No
chr12	57752397	cg20409636	promoter	57751737	57752737	-	ENST00000547853	ENSG00000135446	CDK4	No
