"pathway_id"	"genes"	"pathway_name"	"count_with_plp_control"	"total_cohort_size_control"	"count_without_plp_control"	"count_with_plp_case"	"total_cohort_size_case"	"count_without_plp_case"	"p"	"OR"	"ci.int1"	"ci.int2"	"padj"	"ntests"
"KEGG_LYSOSOME"	"ABCA2,ABCB9,ACP2,ACP5,AGA,AP1B1,AP1G1,AP1M1,AP1M2,AP1S1,AP1S2,AP1S3,AP3B1,AP3B2,AP3D1,AP3M1,AP3M2,AP3S1,AP3S2,AP4B1,AP4E1,AP4M1,AP4S1,ARSA,ARSB,ARSG,ASAH1,ATP6AP1,ATP6V0A1,ATP6V0A2,ATP6V0A4,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0D2,ATP6V1H,CD164,CD63,CD68,CLN3,CLN5,CLTA,CLTB,CLTC,CLTCL1,CTNS,CTSA,CTSB,CTSC,CTSD,CTSE,CTSF,CTSG,CTSH,CTSK,CTSL,CTSO,CTSS,CTSV,CTSW,CTSZ,DNASE2,DNASE2B,ENTPD4,FUCA1,GAA,GALC,GALNS,GBA1,GGA1,GGA2,GGA3,GLA,GLB1,GM2A,GNPTAB,GNPTG,GNS,GUSB,HEXA,HEXB,HGSNAT,HYAL1,IDS,IDUA,IGF2R,LAMP1,LAMP2,LAMP3,LAPTM4A,LAPTM4B,LAPTM5,LGMN,LIPA,M6PR,MAN2B1,MANBA,MCOLN1,MFSD8,NAGA,NAGLU,NAGPA,NAPSA,NEU1,NPC1,NPC2,PLA2G15,PPT1,PPT2,PSAP,PSAPL1,SCARB2,SGSH,SLC11A1,SLC11A2,SLC17A5,SMPD1,SORT1,SUMF1,TCIRG1,TPP1"	"KEGG_LYSOSOME"	512	6295	5783	72	830	758	0.590246323224136	1.07287480202425	0.816884188481744	1.3927132840158	1	677
"KEGG_MAPK_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,ARRB1,ARRB2,ATF2,ATF4,BDNF,BRAF,CACNA1A,CACNA1B,CACNA1C,CACNA1D,CACNA1E,CACNA1F,CACNA1G,CACNA1H,CACNA1I,CACNA1S,CACNA2D1,CACNA2D2,CACNA2D3,CACNA2D4,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CACNG2,CACNG3,CACNG4,CACNG5,CACNG6,CACNG7,CACNG8,CASP3,CD14,CDC25B,CDC42,CHP1,CHP2,CHUK,CRK,CRKL,DAXX,DDIT3,DUSP1,DUSP10,DUSP14,DUSP16,DUSP2,DUSP3,DUSP4,DUSP5,DUSP6,DUSP7,DUSP8,DUSP9,ECSIT,EGF,EGFR,ELK1,ELK4,FAS,FASLG,FGF1,FGF10,FGF11,FGF12,FGF13,FGF14,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF21,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FGFR4,FLNA,FLNB,FLNC,FOS,GADD45A,GADD45B,GADD45G,GNA12,GNG12,GRB2,HRAS,HSPA1A,HSPA1B,HSPA1L,HSPA2,HSPA6,HSPA8,HSPB1,IKBKB,IKBKG,IL1A,IL1B,IL1R1,IL1R2,JMJD7-PLA2G4B,JUN,JUND,KRAS,LAMTOR3,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K5,MAP2K6,MAP2K7,MAP3K1,MAP3K11,MAP3K12,MAP3K13,MAP3K14,MAP3K2,MAP3K20,MAP3K3,MAP3K4,MAP3K5,MAP3K6,MAP3K7,MAP3K8,MAP4K1,MAP4K2,MAP4K3,MAP4K4,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK7,MAPK8,MAPK8IP1,MAPK8IP2,MAPK8IP3,MAPK9,MAPKAPK2,MAPKAPK3,MAPKAPK5,MAPT,MAX,MECOM,MEF2C,MKNK1,MKNK2,MOS,MRAS,MYC,NF1,NFATC2,NFATC4,NFKB1,NFKB2,NGF,NLK,NR4A1,NRAS,NTF3,NTF4,NTRK1,NTRK2,PAK1,PAK2,PDGFA,PDGFB,PDGFRA,PDGFRB,PLA2G10,PLA2G12A,PLA2G12B,PLA2G1B,PLA2G2A,PLA2G2C,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4E,PLA2G5,PLA2G6,PPM1A,PPM1B,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PPP5C,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,PRKX,PTPN5,PTPN7,PTPRR,RAC1,RAC2,RAC3,RAF1,RAP1A,RAP1B,RAPGEF2,RASA1,RASA2,RASGRF1,RASGRF2,RASGRP1,RASGRP2,RASGRP3,RASGRP4,RELA,RELB,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KA4,RPS6KA5,RPS6KA6,RRAS,RRAS2,SOS1,SOS2,SRF,STK3,STK4,STMN1,TAB1,TAB2,TAOK1,TAOK2,TAOK3,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TNF,TNFRSF1A,TP53,TRAF2,TRAF6"	"KEGG_MAPK_SIGNALING_PATHWAY"	311	6295	5984	64	830	766	0.0015826483917536	1.6074843480298	1.19591721386215	2.13409386210721	1	677
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG"	"BHLHA15,FOXA2,FOXA3,GCK,HES1,HHEX,HNF1A,HNF1B,HNF4A,HNF4G,IAPP,INS,MAFA,MNX1,NEUROD1,NEUROG3,NKX2-2,NKX6-1,NR5A2,ONECUT1,PAX4,PAX6,PDX1,PKLR,SLC2A2"	"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG"	48	6295	6247	8	830	822	0.528477767639456	1.26657931904915	0.515620435105466	2.71343636092524	1	677
"KEGG_MEDICUS_ENV_FACTOR_BENZO_A_PYRENRE_TO_CYP_MEDIATED_METABOLISM"	"AKR1A1,AKR1C1,AKR1C2,AKR1C3,AKR1C4,CYP1A1,CYP1B1,EPHX1,EPHX2,EPHX3,EPHX4"	"KEGG_MEDICUS_ENV_FACTOR_BENZO_A_PYRENRE_TO_CYP_MEDIATED_METABOLISM"	20	6295	6275	6	830	824	0.11348356632222	2.2841881854244	0.748442830677136	5.91998392369215	1	677
"KEGG_MEDICUS_ENV_FACTOR_E2_TO_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY"	"DLL1,DLL3,DLL4,EGF,ESR1,ESR2,FGF9"	"KEGG_MEDICUS_ENV_FACTOR_E2_TO_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY"	24	6295	6271	2	830	828	0.761499215187175	0.631173850753685	0.072169340025436	2.5499947074436	1	677
"KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,CHRNA9,ESR1,ESR2,FOS,HRAS,JUN,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,RAF1,SRC"	"KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY"	24	6295	6271	1	830	829	0.352107454668433	0.315221811679646	0.0076586914072885	1.93831293752884	1	677
"KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT"	"CDK5,MAPT,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT"	22	6295	6273	4	830	826	0.535672385122858	1.38073042287701	0.345041957930942	4.07941565517591	1	677
"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_KEAP1_NRF2_SIGNALIG_PATHWAY"	"AKR1A1,AKR1C1,AKR1C2,AKR1C3,AKR1C4,HMOX1,KEAP1,NFE2L2,NQO1"	"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_KEAP1_NRF2_SIGNALIG_PATHWAY"	9	6295	6286	1	830	829	1	0.84250340502412	0.0191989721101407	6.0937412501614	1	677
"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY"	"ABL1,ABL2,ACP1,CHUK,IKBKB,IKBKG,NFKB1,NFKBIA,PRKD1,PRKD2,PRKD3,PTPN11,PTPRJ,RELA,SRC"	"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY"	13	6295	6282	3	830	827	0.42127068970028	1.7527790812425	0.319731204497134	6.3975978308097	1	677
"KEGG_MEDICUS_ENV_FACTOR_NICOTINE_NNK_TO_PI3K_SIGNALING_PATHWAY"	"ADRB2,AKT1,AKT2,AKT3,BAD,GNAI1,GNAI2,GNAI3,PIK3CA,PIK3CB,PIK3CD"	"KEGG_MEDICUS_ENV_FACTOR_NICOTINE_NNK_TO_PI3K_SIGNALING_PATHWAY"	7	6295	6288	2	830	828	0.282720366862045	2.16946107956709	0.219541934048884	11.4160497865815	1	677
"KEGG_MEDICUS_ENV_FACTOR_NICOTINE_TO_JAK_STAT_SIGNALING_PATHWAY"	"CCND1,CHRNA4,CHRNB2,JAK2,STAT3"	"KEGG_MEDICUS_ENV_FACTOR_NICOTINE_TO_JAK_STAT_SIGNALING_PATHWAY"	21	6295	6274	2	830	828	1	0.721676498570955	0.081888179743647	2.96116938799883	1	677
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339"	"AKT1,AKT2,AKT3,BIRC5,CHRNA7,MTOR,NFKB1,PIK3CA,PIK3CB,PIK3CD,RELA"	"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339"	4	6295	6291	2	830	828	0.148042662990329	3.79778569806776	0.343043114258832	26.5370771781402	1	677
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350"	"AKT1,AKT2,AKT3,CCND3,CHRNA9,ESR1,ESR2,FOS,JUN,PIK3CA,PIK3CB,PIK3CD"	"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350"	16	6295	6279	2	830	828	1	0.947919578020892	0.105550654565862	4.04304498476498	1	677
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BCL2,BRAF,CHRNA3,CHRNA4,CHRNA7,CHRNB2,CHRNB4,FOS,HRAS,JUN,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,MYC,NRAS,RAF1"	"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY"	12	6295	6283	1	830	829	1	0.631618735826259	0.0147601723218068	4.27907797063592	1	677
"KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS"	"AKR1C2,CBR1,CYP2A13,CYP2A6,HSD11B1"	"KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS"	7	6295	6288	1	830	829	1	1.08359477453724	0.0240139622148036	8.45133384519868	1	677
"KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY"	"AHR,ARNT,CYP1A1,CYP1B1,GSTA1,GSTA2,GSTA3,GSTA4,GSTA5,GSTM1,GSTM2,GSTM3,GSTM4,GSTM5,GSTO1,GSTO2,GSTP1,GSTT1,GSTT2,GSTT2B,MGST1,MGST2,MGST3"	"KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY"	16	6295	6279	5	830	825	0.0886901769332125	2.37800511963138	0.679509398738105	6.81578861856985	1	677
"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT"	"GSK3B,MAPT,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT"	23	6295	6272	4	830	826	0.547497620357896	1.32049992475047	0.331137342208913	3.87779900029997	1	677
"KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II"	"AS3MT,GSTO1,SDHA,SDHB,SDHC,SDHD"	"KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II"	8	6295	6287	1	830	829	1	0.947982479076932	0.0213385925768208	7.08679539228171	1	677
"KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY"	"APAF1,BAK1,BAX,BCL2,CASP3,CASP9,CYCS"	"KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY"	0	6295	6295	1	830	829	0.116491228070175	Inf	0.194470155861654	Inf	1	677
"KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,MAP3K7,NFKB1,NFKBIA,RELA,TAB1,TAB2,TRADD,TRAF6"	"KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_NFKB_SIGNALING_PATHWAY"	9	6295	6286	2	830	828	0.372642225436256	1.68690680633514	0.177056056443234	8.16965804756483	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY"	"ACTB,ACTG1,ACTR2,ACTR3,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,BAIAP2,BAIAP2L1,WASL"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY"	5	6295	6290	1	830	829	0.524506508448018	1.51737893490383	0.0320457053204565	13.584224803752	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY"	"ACTB,ACTG1,ACTR2,ACTR3,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,NCK1,NCK2,WASL,WIPF1,WIPF2,WIPF3"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY"	5	6295	6290	1	830	829	0.524506508448018	1.51737893490383	0.0320457053204565	13.584224803752	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	20	6295	6275	3	830	827	0.744996949165774	1.13810968539201	0.216112008456927	3.84991759504474	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPJ_TO_IGG_FCGR_RAC_SIGNALING_PATHWAY"	"FCGR1A,FCGR2A,FCGR3A,FCGR3B,SRC"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPJ_TO_IGG_FCGR_RAC_SIGNALING_PATHWAY"	3	6295	6292	1	830	829	0.390750438097966	2.52964943458932	0.0481345885245442	31.5315073322657	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY"	"ABI1,ACTB,ACTG1,ACTR2,ACTR3,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,RAC1,WASF2"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY"	5	6295	6290	1	830	829	0.524506508448018	1.51737893490383	0.0320457053204565	13.584224803752	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY"	"ACTB,ACTG1,ACTR2,ACTR3,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CDC42,WASL"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY"	5	6295	6290	1	830	829	0.524506508448018	1.51737893490383	0.0320457053204565	13.584224803752	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY"	"EZR,NHERF1,RHOA,ROCK1,ROCK2"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY"	2	6295	6293	1	830	829	0.310382171032059	3.79441113317013	0.0642574018744601	72.8062192521584	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_TIR_TO_TLR2_4_MAPK_SIGNALING_PATHWAY"	"MAP3K7,PTPN11,PTPN6,TAB2,TRAF6"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_TIR_TO_TLR2_4_MAPK_SIGNALING_PATHWAY"	15	6295	6280	2	830	828	1	1.01127132592874	0.112013409331345	4.36084576945984	1	677
"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION"	"ATF2,ATF4,ATF6B,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CREBBP,CXCL8,PCNA"	"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION"	6	6295	6289	4	830	826	0.021561963211248	5.07397605661391	1.050902418867	21.4464425412107	1	677
"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,ELK1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,RAF1,SOS1,SOS2,SRC"	"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY"	16	6295	6279	2	830	828	1	0.947919578020892	0.105550654565862	4.04304498476498	1	677
"KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,FOS,JUN,MAP2K1,MAP2K2,MAPK1,MAPK3,PRKCA,PRKCB,PRKCG,RAF1"	"KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY"	13	6295	6282	1	830	829	1	0.58294435706606	0.0137029619402245	3.89098476329852	1	677
"KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PDGFRA,PDGFRB,RAF1,SOS1,SOS2"	"KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY"	17	6295	6278	2	830	828	1	0.892012661419237	0.0997870667143387	3.76859283670912	1	677
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ATF2,ATF4,ATF6B,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,GNAI1,GNAI2,GNAI3,GNAO1,PRKACA,PRKACB,PRKACG"	"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY"	42	6295	6253	5	830	825	1	0.902307346730677	0.27782348561438	2.28655458540553	1	677
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY"	"ATF2,ATF4,ATF6B,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,MAP2K6,MAPK11,MAPK12,MAPK13,MAPK14,RHOA"	"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY"	8	6295	6287	2	830	828	0.328094041766892	1.89793723867681	0.196025533520076	9.53531012465768	1	677
"KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY"	"BCAR1,CRK,PRKCA,PRKCB,PRKCG,PTK2,PTK2B,PXN"	"KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY"	4	6295	6291	1	830	829	0.46176253420507	1.89685613947192	0.0384771919193144	19.1986468528022	1	677
"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,CHUK,CXCL8,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,IKBKB,IKBKG,IL6,NFKB1,NFKBIA,PIK3CA,PIK3CB,PIK3CD,RELA"	"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY"	9	6295	6286	3	830	827	0.156144565329296	2.53333369568471	0.440245583308812	10.1771499205301	1	677
"KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION"	"CCND1,CDK4,MYC,NR1H3,PSME3,RXRA"	"KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION"	17	6295	6278	3	830	827	0.500893139174688	1.33957524406311	0.250980671891778	4.64585006506103	1	677
"KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_PPARA_MEDIATED_TRANSCRIPTION"	"CCND1,CDK4,MYC,PPARA,RXRA"	"KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_PPARA_MEDIATED_TRANSCRIPTION"	7	6295	6288	1	830	829	1	1.08359477453724	0.0240139622148036	8.45133384519868	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,BAD,CCR5,CXCR4,GNAI1,GNAI2,GNAI3,PIK3CA,PIK3CB,PIK3CD"	"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY"	7	6295	6288	2	830	828	0.282720366862045	2.16946107956709	0.219541934048884	11.4160497865815	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN"	"CALM1,CALM2,CALM3,CCR5,CXCR4,GNAQ,NFATC1,NFATC2,NFATC3,NFATC4,PLCG1,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2"	"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN"	7	6295	6288	1	830	829	1	1.08359477453724	0.0240139622148036	8.45133384519868	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY"	"CCR5,CFL1,CFL2,CXCR4,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,LIMK1,PAK1,RAC1,RAC2,RAC3"	"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY"	11	6295	6284	1	830	829	1	0.689142126904298	0.0159906653188848	4.75243675444313	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,MAP3K7,NFKB1,NFKBIA,RELA,RIPK1,TAB1,TAB2,TAB3,TNFRSF1A,TRADD,TRAF2,TRAF5"	"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY"	19	6295	6276	2	830	828	1	0.797902364183924	0.08995850095593	3.31690311714043	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_NEF_TO_TNF_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,MAP3K7,NFKB1,NFKBIA,RELA,RIPK1,TAB1,TAB2,TAB3,TRADD,TRAF2,TRAF5"	"KEGG_MEDICUS_PATHOGEN_HIV_NEF_TO_TNF_NFKB_SIGNALING_PATHWAY"	15	6295	6280	2	830	828	1	1.01127132592874	0.112013409331345	4.36084576945984	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS"	"APAF1,BAK1,BAX,BID,CASP3,CASP8,CASP9,CYCS"	"KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS"	3	6295	6292	1	830	829	0.390750438097966	2.52964943458932	0.0481345885245442	31.5315073322657	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY"	"IFNA1,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNB1,NFKB1,RELA,TNF"	"KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY"	7	6295	6288	1	830	829	1	1.08359477453724	0.0240139622148036	8.45133384519868	1	677
"KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,ATP6V0C,BRAF,EGFR,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,RAF1,SOS1,SOS2"	"KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY"	18	6295	6277	2	830	828	1	0.842373561415548	0.0946189383962342	3.52843218430792	1	677
"KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380"	"HES1,HEY1,JAG1,MAML1,MAML2,MAML3,NOTCH1,NOTCH2,NOTCH3,NOTCH4,RBPJ,RBPJL"	"KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380"	14	6295	6281	3	830	827	0.438744876031238	1.62734045936806	0.299260387546187	5.84819972324653	1	677
"KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381"	"HES1,HEY1,MAML1,MAML2,MAML3,MFNG,NOTCH1,NOTCH2,NOTCH3,NOTCH4,RBPJ,RBPJL"	"KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381"	13	6295	6282	3	830	827	0.42127068970028	1.7527790812425	0.319731204497134	6.3975978308097	1	677
