"pathway_id"	"genes"	"pathway_name"	"population"	"total_cohort_size_control"	"count_with_plp_control"	"count_without_plp_control"	"count_with_plp_case"	"total_cohort_size_case"	"count_without_plp_case"	"p"	"OR"	"ci.int1"	"ci.int2"	"padj"	"ntests"
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339"	"AKT1,AKT2,AKT3,BIRC5,CHRNA7,MTOR,NFKB1,PIK3CA,PIK3CB,PIK3CD,RELA"	"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339"	"all"	74023	55	73968	2	830	828	0.131814715225287	3.24835139587212	0.383159014795018	12.3423428529931	1	677
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350"	"AKT1,AKT2,AKT3,CCND3,CHRNA9,ESR1,ESR2,FOS,JUN,PIK3CA,PIK3CB,PIK3CD"	"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350"	"all"	74023	150	73873	2	830	828	0.686938358427166	1.1895762108657	0.142522675118867	4.38624732428366	1	677
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BCL2,BRAF,CHRNA3,CHRNA4,CHRNA7,CHRNB2,CHRNB4,FOS,HRAS,JUN,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,MYC,NRAS,RAF1"	"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY"	"all"	74023	144	73879	1	830	829	1	0.61887954947364	0.0155433408098447	3.51315068655402	1	677
"KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS"	"AKR1C2,CBR1,CYP2A13,CYP2A6,HSD11B1"	"KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS"	"all"	74023	76	73947	1	830	829	0.576420627478958	1.17368275372544	0.0292991873772659	6.75743402471944	1	677
"KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY"	"AHR,ARNT,CYP1A1,CYP1B1,GSTA1,GSTA2,GSTA3,GSTA4,GSTA5,GSTM1,GSTM2,GSTM3,GSTM4,GSTM5,GSTO1,GSTO2,GSTP1,GSTT1,GSTT2,GSTT2B,MGST1,MGST2,MGST3"	"KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY"	"all"	74023	252	73771	5	830	825	0.215472864490181	1.77417328261175	0.56960200430172	4.21211544945381	1	677
"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT"	"GSK3B,MAPT,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT"	"all"	74023	367	73656	4	830	826	1	0.971901319919063	0.262774209325809	2.51897351664393	1	677
"KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II"	"AS3MT,GSTO1,SDHA,SDHB,SDHC,SDHD"	"KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II"	"all"	74023	172	73851	1	830	829	1	0.517936012217345	0.013025196963667	2.93240367561314	1	677
"KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY"	"APAF1,BAK1,BAX,BCL2,CASP3,CASP9,CYCS"	"KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY"	"all"	74023	13	74010	1	830	829	0.144542030101051	6.86652287550178	0.161402157667916	45.8088526640299	1	677
"KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,MAP3K7,NFKB1,NFKBIA,RELA,TAB1,TAB2,TRADD,TRAF6"	"KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_NFKB_SIGNALING_PATHWAY"	"all"	74023	73	73950	2	830	828	0.202241744741177	2.4468511110553	0.290356806285546	9.19055815177023	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY"	"ACTB,ACTG1,ACTR2,ACTR3,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,BAIAP2,BAIAP2L1,WASL"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY"	"all"	74023	77	73946	1	830	829	0.581122281474792	1.15842489201973	0.0289231041928695	6.66695935917991	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY"	"ACTB,ACTG1,ACTR2,ACTR3,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,NCK1,NCK2,WASL,WIPF1,WIPF2,WIPF3"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY"	"all"	74023	78	73945	1	830	829	0.585771810145817	1.1435582693219	0.0285565436161267	6.57844337835812	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"all"	74023	284	73739	3	830	827	1	0.941878715037384	0.192689849338447	2.79028118947468	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPJ_TO_IGG_FCGR_RAC_SIGNALING_PATHWAY"	"FCGR1A,FCGR2A,FCGR3A,FCGR3B,SRC"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPJ_TO_IGG_FCGR_RAC_SIGNALING_PATHWAY"	"all"	74023	30	73993	1	830	829	0.29229648985191	2.9750498928061	0.0728384590323134	17.9357920970272	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY"	"ABI1,ACTB,ACTG1,ACTR2,ACTR3,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,RAC1,WASF2"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY"	"all"	74023	80	73943	1	830	829	0.59491679394106	1.11494002125543	0.0278505793084736	6.40846293162121	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY"	"ACTB,ACTG1,ACTR2,ACTR3,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CDC42,WASL"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY"	"all"	74023	78	73945	1	830	829	0.585771810145817	1.1435582693219	0.0285565436161267	6.57844337835812	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY"	"EZR,NHERF1,RHOA,ROCK1,ROCK2"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY"	"all"	74023	32	73991	1	830	829	0.307910609138137	2.78905646497662	0.068420465169243	16.731772141546	1	677
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_TIR_TO_TLR2_4_MAPK_SIGNALING_PATHWAY"	"MAP3K7,PTPN11,PTPN6,TAB2,TRAF6"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_TIR_TO_TLR2_4_MAPK_SIGNALING_PATHWAY"	"all"	74023	69	73954	2	830	828	0.186172574876518	2.58880942117651	0.306871499855886	9.74381311742263	1	677
"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION"	"ATF2,ATF4,ATF6B,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CREBBP,CXCL8,PCNA"	"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION"	"all"	74023	64	73959	3	830	827	0.0385751130144316	4.19239380452706	0.840569666814825	12.8589126104375	1	677
"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,ELK1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,RAF1,SOS1,SOS2,SRC"	"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY"	"all"	74023	112	73911	2	830	828	0.360992007340192	1.59397425814553	0.190360074114748	5.91205610454102	1	677
"KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,FOS,JUN,MAP2K1,MAP2K2,MAPK1,MAPK3,PRKCA,PRKCB,PRKCG,RAF1"	"KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY"	"all"	74023	118	73905	1	830	829	1	0.75550730990715	0.0189464108740627	4.30358752254255	1	677
"KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,BRAF,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PDGFRA,PDGFRB,RAF1,SOS1,SOS2"	"KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY"	"all"	74023	128	73895	2	830	828	0.657754769432322	1.39442039055526	0.166827466083812	5.15719045316444	1	677
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ATF2,ATF4,ATF6B,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,GNAI1,GNAI2,GNAI3,GNAO1,PRKACA,PRKACB,PRKACG"	"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY"	"all"	74023	453	73570	5	830	825	1	0.984280090783086	0.317193565593336	2.32327122770208	1	677
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY"	"ATF2,ATF4,ATF6B,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,MAP2K6,MAPK11,MAPK12,MAPK13,MAPK14,RHOA"	"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY"	"all"	74023	92	73931	2	830	828	0.279891895629024	1.94103697843425	0.231210736537419	7.2370475025072	1	677
"KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY"	"BCAR1,CRK,PRKCA,PRKCB,PRKCG,PTK2,PTK2B,PXN"	"KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY"	"all"	74023	60	73963	1	830	829	0.493608240516705	1.48694438373486	0.0369938254136786	8.62824922656545	1	677
"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,CHUK,CXCL8,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,IKBKB,IKBKG,IL6,NFKB1,NFKBIA,PIK3CA,PIK3CB,PIK3CD,RELA"	"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY"	"all"	74023	119	73904	3	830	827	0.154224532574069	2.25283027635861	0.457152053843145	6.76804136210589	1	677
"KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION"	"CCND1,CDK4,MYC,NR1H3,PSME3,RXRA"	"KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION"	"all"	74023	153	73870	3	830	827	0.250178400935283	1.75140807464944	0.35651470759274	5.23318875363594	1	677
"KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_PPARA_MEDIATED_TRANSCRIPTION"	"CCND1,CDK4,MYC,PPARA,RXRA"	"KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_PPARA_MEDIATED_TRANSCRIPTION"	"all"	74023	70	73953	1	830	829	0.547082925805732	1.27438530665881	0.0317781976279697	7.35614150211017	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,BAD,CCR5,CXCR4,GNAI1,GNAI2,GNAI3,PIK3CA,PIK3CB,PIK3CD"	"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY"	"all"	74023	53	73970	2	830	828	0.124381993619005	3.37103512680888	0.397263459443135	12.8316348906116	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN"	"CALM1,CALM2,CALM3,CCR5,CXCR4,GNAQ,NFATC1,NFATC2,NFATC3,NFATC4,PLCG1,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2"	"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN"	"all"	74023	62	73961	1	830	829	0.504785258985318	1.43894328252048	0.0358182129710854	8.34082910503127	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY"	"CCR5,CFL1,CFL2,CXCR4,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,LIMK1,PAK1,RAC1,RAC2,RAC3"	"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY"	"all"	74023	85	73938	1	830	829	0.616906691234813	1.04931326137169	0.0262293450314068	6.02219611801177	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,MAP3K7,NFKB1,NFKBIA,RELA,RIPK1,TAB1,TAB2,TAB3,TNFRSF1A,TRADD,TRAF2,TRAF5"	"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY"	"all"	74023	161	73862	2	830	828	0.703067220672429	1.10813809519956	0.132821744473416	4.08086907557696	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_NEF_TO_TNF_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,MAP3K7,NFKB1,NFKBIA,RELA,RIPK1,TAB1,TAB2,TAB3,TRADD,TRAF2,TRAF5"	"KEGG_MEDICUS_PATHOGEN_HIV_NEF_TO_TNF_NFKB_SIGNALING_PATHWAY"	"all"	74023	121	73902	2	830	828	0.39643998885996	1.47521995131303	0.176330297164025	5.46260126746406	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS"	"APAF1,BAK1,BAX,BID,CASP3,CASP8,CASP9,CYCS"	"KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS"	"all"	74023	33	73990	1	830	829	0.315588157847243	2.70447271502527	0.0664064521877499	16.1882911407632	1	677
"KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY"	"IFNA1,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNB1,NFKB1,RELA,TNF"	"KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY"	"all"	74023	63	73960	1	830	829	0.51028102359345	1.41608649139791	0.0352579655940039	8.20364041274831	1	677
"KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY"	"ARAF,ATP6V0C,BRAF,EGFR,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,RAF1,SOS1,SOS2"	"KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY"	"all"	74023	159	73864	2	830	828	0.700090121014441	1.12210689697467	0.134480222948191	4.13327403008217	1	677
"KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380"	"HES1,HEY1,JAG1,MAML1,MAML2,MAML3,NOTCH1,NOTCH2,NOTCH3,NOTCH4,RBPJ,RBPJL"	"KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380"	"all"	74023	146	73877	3	830	827	0.229601713455185	1.83562840494493	0.373446715606707	5.48922199072166	1	677
"KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381"	"HES1,HEY1,MAML1,MAML2,MAML3,MFNG,NOTCH1,NOTCH2,NOTCH3,NOTCH4,RBPJ,RBPJL"	"KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381"	"all"	74023	141	73882	3	830	827	0.215107670246141	1.90078819256867	0.386558616413939	5.68896744182941	1	677
"KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382"	"HES1,HEY1,MAML1,MAML2,MAML3,NFX1,NOTCH1,NOTCH2,NOTCH3,NOTCH4,PSEN1,RBPJ,RBPJL"	"KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382"	"all"	74023	168	73855	3	830	827	0.44328092590853	1.59469285315977	0.324940187944183	4.75744540347759	1	677
"KEGG_MEDICUS_PATHOGEN_HSV_GD_TO_HVEM_NFKB_SIGNALING_PATHWAY"	"BIRC2,BIRC3,CCL2,CHUK,IKBKB,IKBKG,NFKB1,NFKBIA,RELA,TNFRSF14,TRAF2,TRAF5"	"KEGG_MEDICUS_PATHOGEN_HSV_GD_TO_HVEM_NFKB_SIGNALING_PATHWAY"	"all"	74023	68	73955	1	830	829	0.536859455550686	1.31190226522023	0.0327003590103807	7.57994200537914	1	677
"KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_JAK_STAT_SIGNALING_PATHWAY"	"IL2,IL2RB,IL2RG,JAK1,JAK3,STAT5A,STAT5B"	"KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_JAK_STAT_SIGNALING_PATHWAY"	"all"	74023	105	73918	2	830	828	0.332893110398967	1.70041450738993	0.202911760373052	6.31545819356325	1	677
"KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_E47_MEDIATED_TRANSCRIPTION"	"BAX,CDKN2C,LCK,POLB,TCF3"	"KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_E47_MEDIATED_TRANSCRIPTION"	"all"	74023	57	73966	2	830	828	0.139345747203333	3.13427283508975	0.370020974209263	11.8889743799358	1	677
"KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING"	"ANAPC1,ANAPC10,ANAPC11,ANAPC13,ANAPC2,ANAPC4,ANAPC5,ANAPC7,CDC16,CDC20,CDC23,CDC26,CDC27,ESPL1,PTTG1,PTTG2"	"KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING"	"all"	74023	45	73978	1	830	829	0.401345408895485	1.98303304318387	0.0490703036314995	11.6608089885741	1	677
"KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION"	"EGR1,EGR2,FOS,FOSL1,SRF"	"KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SRF_MEDIATED_TRANSCRIPTION"	NA	74023	0	74023	1	830	829	0.0110883999305305	Inf	2.28676333107727	Inf	1	677
"KEGG_MEDICUS_PATHOGEN_KSHV_K15_TO_TNF_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,MAP3K7,NFKB1,NFKBIA,RELA,TRAF2"	"KEGG_MEDICUS_PATHOGEN_KSHV_K15_TO_TNF_NFKB_SIGNALING_PATHWAY"	"all"	74023	77	73946	2	830	828	0.218459045134813	2.31958452510887	0.275522482602739	8.69389903028129	1	677
"KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,NFKB1,NFKBIA,RELA"	"KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY"	"all"	74023	44	73979	1	830	829	0.394628772725046	2.02811464822386	0.0501617397625338	11.9394749379829	1	677
"KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_TNF_NFKB_SIGNALING_PATHWAY"	"CHUK,IKBKB,IKBKG,NFKB1,NFKBIA,RELA,TRAF2"	"KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_TNF_NFKB_SIGNALING_PATHWAY"	"all"	74023	49	73974	1	830	829	0.427475819236388	1.82115444024758	0.0451412438349732	10.6580335553548	1	677
"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY"	"ANGPT2,FOS,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,HIF1A,HRAS,JUN,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PDGFB,RAF1,VEGFA"	"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY"	"all"	74023	157	73866	3	830	827	0.262057129240833	1.70669156955205	0.347510425361877	5.0980529032399	1	677
"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY"	"AKT1,AKT2,AKT3,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,MTOR,PIK3CG,PIK3R5,PIK3R6"	"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY"	"all"	74023	177	73846	5	830	825	0.0530643469112692	2.52834626346853	0.808853814144928	6.03697943242186	1	677
"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY"	"CXCL8,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,IL6,MAPK10,MAPK8,MAPK9,NFKB1,PIK3CG,PIK3R5,PIK3R6,PREX1,RAC1,RELA"	"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY"	"all"	74023	172	73851	5	830	825	0.0481515597334558	2.60213644217197	0.832129549175249	6.21549790466898	1	677
"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT"	"KIF5A,KIF5B,KIF5C,KLC1,KLC2,KLC3,KLC4,PLEKHM2,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB8"	"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT"	"all"	74023	323	73700	3	830	827	1	0.827716631553925	0.169445281064908	2.44905460173082	1	677
"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES"	"PLEKHM1,RAB7A,RAB7B,VPS11,VPS16,VPS18,VPS33A,VPS39,VPS41"	"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES"	"all"	74023	506	73517	10	830	820	0.0855604512098654	1.77181511827587	0.841325382730646	3.30210714117559	1	677
"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY"	"ABI1,ACTB,ACTG1,ACTR2,ACTR3,ARF1,ARF6,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,BRK1,CYFIP1,CYFIP2,CYTH1,CYTH2,CYTH3,CYTH4,NCKAP1,PIK3C2B,PIK3CA,PIK3CB,PIK3CD,PIK3CG,WASF1,WASF2,WASF3"	"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY"	"all"	74023	146	73877	4	830	826	0.0864893149615781	2.45034870819693	0.657283036331992	6.43180606498034	1	677
"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_RHOA_SIGNALING_PATHWAY"	"MYL10,MYL11,MYL12A,MYL12B,MYL2,MYL5,MYL7,MYL9,RHOA,ROCK2"	"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_RHOA_SIGNALING_PATHWAY"	"all"	74023	35	73988	1	830	829	0.330688993292454	2.54988251278111	0.0627142128968197	15.2149770431236	1	677
