pathway_id,control_cohort,pathway_name,genes,count_with_plp_control,count_with_plp_case,count_without_plp_control,count_without_plp_case,case_cohort,p,OR,ci.int1,ci.int2,FDR,ntests,ngenes,contains_overrepresented_gene,FDR.filtered,ntests.filtered
path:hsa01521,PMBB_noTumor,EGFR tyrosine kinase inhibitor resistance,"AKT3,BCL2L11,EGF,EGFR,EIF4E,EIF4EBP1,ERBB2,ERBB3,AKT1,AKT2,FGF2,FGFR3,FGFR2,FOXO3,MTOR,EIF4E1B,GAB1,SHC2,GAS6,GRB2,GSK3B,HGF,NRG1,HRAS,IGF1,IGF1R,IL6,IL6R,ARAF,JAK1,JAK2,KDR,KRAS,SHC4,MET,NF1,NRAS,PDGFA,PDGFB,PDGFRA,PDGFRB,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,SHC3,PLCG2,PRKCA,PRKCB,AXL,PRKCG,MAPK1,MAPK3,PDGFC,MAP2K1,MAP2K2,BAD,PTEN,BAX,RAF1,BCL2,BCL2L1,RPS6,RPS6KB1,RPS6KB2,SHC1,SOS1,SOS2,SRC,BRAF,STAT3,TGFA,VEGFA,PDGFD,PIK3R3,EIF4E2,NRG2",437,41,5858,797,PBTA,0.027065085,0.689627438,0.483826424,0.960347643,1,353,79,FALSE,1,336
path:hsa04514,gnomAD,Cell adhesion molecules,"CDH2,CDH3,CLDN24,CDH4,CLDN34,CDH5,OCLN,CDH15,LOC102723996,CD226,CLDN16,SLITRK1,CNTN1,CLDN4,CLDN3,CLDN7,CLDN23,SLITRK4,VCAN,CTLA4,CLDN19,IGSF11,TIGIT,ALCAM,NLGN4Y,NTNG1,SLITRK3,NLGN1,NFASC,ICOSLG,CLDN14,CADM1,CLDN15,NEGR1,NECTIN3,CNTNAP2,SLITRK5,CLDN17,GLG1,CD274,ICOS,HLA-A,HLA-B,HLA-C,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,HLA-E,HLA-F,HLA-G,ICAM1,ICAM2,ICAM3,ITGA6,ITGA4,ITGA9,ITGAL,ITGAM,ITGAV,ITGB1,ITGB2,ITGB7,ITGB8,L1CAM,MAG,CD99,MPZ,NCAM1,NCAM2,NEO1,NRCAM,CLDN20,CLDN11,F11R,CLDN18,PDCD1,PECAM1,CLDN22,NLGN3,NLGN4X,NLGN2,LRRC4C,CADM3,PTPRC,PTPRD,PTPRF,PTPRM,PTPRS,PVR,NECTIN1,NECTIN2,JAM2,SDC1,SDC2,SDC4,SELE,SELL,SELP,SELPLG,LRRC4,VSIR,CLDN25,SIGLEC1,SPN,CNTN2,CLDN5,VCAM1,VTCN1,PDCD1LG2,CD276,MADCAM1,CD99L2,JAM3,SLITRK6,NTNG2,SLITRK2,CNTNAP1,ITGA8,MPZL1,CLDN10,CLDN8,CLDN6,CLDN2,CLDN1,CLDN9,ESAM,CD2,CD4,CD6,CD8A,CD8B,CD8B2,CD22,NRXN3,NRXN1,NRXN2,CD28,LRRC4B,CD80,CD86,CD34,CD40,CD40LG,CD58,SDC3,CDH1",1183,43,72840,795,PBTA,8.97E-11,3.330204723,2.378176101,4.556077154,3.16E-08,353,157,FALSE,3.01E-08,336
path:hsa01522,PMBB_noCancer,Endocrine resistance,"AKT3,CDK4,CDKN1A,CDKN1B,CDKN2A,CDKN2C,CARM1,DLL3,ADCY1,LOC107987478,LOC107987479,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,MAPK14,CYP2D7,CYP2D6,JAG1,HBEGF,E2F1,E2F2,E2F3,EGFR,ADCY4,ERBB2,AKT1,AKT2,ESR1,ESR2,FOS,MTOR,SHC2,GNAS,DLL1,GPER1,GRB2,HRAS,IGF1,IGF1R,ARAF,JAG2,JUN,KRAS,SHC4,MDM2,MMP2,MMP9,NOTCH1,NOTCH2,NOTCH3,NOTCH4,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,SHC3,DLL4,MED1,PRKACA,PRKACB,PRKACG,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K1,MAP2K2,BAD,PTK2,BAX,RAF1,RB1,CCND1,BCL2,RPS6KB1,RPS6KB2,MAPK12,BIK,SHC1,SOS1,SOS2,SP1,SRC,BRAF,TP53,NCOA3,PIK3R3,ABCB11,NCOR1",204,29,7865,809,PBTA,0.111115111,1.381969485,0.896557786,2.061662846,1,353,98,FALSE,1,336
path:hsa01522,PMBB_noTumor,Endocrine resistance,"AKT3,CDK4,CDKN1A,CDKN1B,CDKN2A,CDKN2C,CARM1,DLL3,ADCY1,LOC107987478,LOC107987479,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,MAPK14,CYP2D7,CYP2D6,JAG1,HBEGF,E2F1,E2F2,E2F3,EGFR,ADCY4,ERBB2,AKT1,AKT2,ESR1,ESR2,FOS,MTOR,SHC2,GNAS,DLL1,GPER1,GRB2,HRAS,IGF1,IGF1R,ARAF,JAG2,JUN,KRAS,SHC4,MDM2,MMP2,MMP9,NOTCH1,NOTCH2,NOTCH3,NOTCH4,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,SHC3,DLL4,MED1,PRKACA,PRKACB,PRKACG,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K1,MAP2K2,BAD,PTK2,BAX,RAF1,RB1,CCND1,BCL2,RPS6KB1,RPS6KB2,MAPK12,BIK,SHC1,SOS1,SOS2,SP1,SRC,BRAF,TP53,NCOA3,PIK3R3,ABCB11,NCOR1",157,29,6138,809,PBTA,0.105665062,1.401368077,0.902573856,2.108849769,1,353,98,FALSE,1,336
path:hsa01523,gnomAD,Antifolate resistance,"ABCC5,ABCC4,SLC46A1,CHUK,ABCC2,DHFR,DHFR2,FOLR1,FOLR2,FOLR3,FPGS,ALOX12,GART,IKBKB,IL1B,IL6,ABCC1,MTHFR,ATIC,NFKB1,RELA,SHMT1,SHMT2,SLC19A1,TNF,TYMS,IKBKG,ABCC3,GGH,ABCG2",496,14,73527,824,PBTA,0.002120372,2.518584674,1.360800241,4.290531741,0.748491488,353,30,FALSE,0.712445156,336
path:hsa01523,PMBB_noCancer,Antifolate resistance,"ABCC5,ABCC4,SLC46A1,CHUK,ABCC2,DHFR,DHFR2,FOLR1,FOLR2,FOLR3,FPGS,ALOX12,GART,IKBKB,IL1B,IL6,ABCC1,MTHFR,ATIC,NFKB1,RELA,SHMT1,SHMT2,SLC19A1,TNF,TYMS,IKBKG,ABCC3,GGH,ABCG2",118,14,7951,824,PBTA,0.650956347,1.144802446,0.60441911,2.009660702,1,353,30,FALSE,1,336
path:hsa01523,PMBB_noTumor,Antifolate resistance,"ABCC5,ABCC4,SLC46A1,CHUK,ABCC2,DHFR,DHFR2,FOLR1,FOLR2,FOLR3,FPGS,ALOX12,GART,IKBKB,IL1B,IL6,ABCC1,MTHFR,ATIC,NFKB1,RELA,SHMT1,SHMT2,SLC19A1,TNF,TYMS,IKBKG,ABCC3,GGH,ABCG2",89,14,6206,824,PBTA,0.537330731,1.184702207,0.619569811,2.105909668,1,353,30,FALSE,1,336
path:hsa04110,gnomAD,Cell cycle,"CDK2,CDK4,CDK6,CDK7,CDKN1A,CDKN1B,STAG1,CDKN1C,CDKN2A,CDKN2B,CDKN2C,CDKN2D,ANAPC10,NDC80,MAD2L2,STAG2,PTTG2,GADD45G,DBF4,YWHAQ,CHEK1,CHEK2,CDCA5,ESCO1,ANAPC16,CREBBP,SGO1,ESCO2,GADD45A,DDX11,E2F1,E2F2,E2F3,E2F4,E2F5,EP300,PDS5B,WAPL,PDS5A,MAU2,ORC6,ORC3,CDC26,ABL1,NIPBL,ANAPC13,ANAPC15,FBXO5,MTBP,SMC1B,SFN,GSK3B,ANAPC2,ANAPC4,HDAC1,HDAC2,MAD2L1,SMAD2,SMAD3,SMAD4,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MDM2,MYC,GADD45B,ATM,WEE2,ORC1,ORC2,ORC4,ORC5,PCNA,FZR1,ANAPC5,ANAPC7,ANAPC11,PLK1,ATR,ATRX,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,HDAC8,PRKDC,KNL1,RAD21,RB1,RBL1,RBL2,CCND1,ANAPC1,SKP1,SKP2,BUB1,BUB1B,TFDP1,TFDP2,TGFB1,TGFB2,TGFB3,TP53,TTK,WEE1,YWHAB,YWHAE,YWHAG,YWHAH,YWHAZ,ZBTB17,DBF4B,CDT1,SMC1A,CDC7,CDC45,MAD1L1,CUL1,CCNB3,CDC14B,CDC14A,CDC23,CDC16,CCNA2,CCNA1,CCNB1,CCND2,CCND3,CCNE1,CCNH,TICRR,PKMYT1,SMC3,CCNB2,CCNE2,BUB3,AURKB,PTTG1,TRIP13,MAD2L1BP,ESPL1,CDK1,CDC6,CDC20,CDC25A,CDC25B,CDC25C,CDC27,RBX1",1262,49,72761,789,PBTA,4.43E-13,3.580189415,2.612222793,4.81026009,1.56E-10,353,157,FALSE,1.49E-10,336
path:hsa01524,PMBB_noCancer,Platinum drug resistance,"AKT3,CDKN1A,CDKN2A,GSTO2,ABCC2,SLC31A1,ERBB2,ERCC1,AKT1,AKT2,GSTA5,BBC3,GSTA1,GSTA2,GSTA3,GSTA4,GSTM1,GSTM2,GSTM3,GSTM4,GSTM5,GSTP1,GSTT1,GSTT2,MSH6,APAF1,BIRC2,BIRC3,XIAP,BIRC5,FAS,FASLG,MDM2,MAP3K5,MGST1,MGST2,MGST3,MLH1,MSH2,MSH3,ATM,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PMAIP1,ATP7A,ATP7B,CYCS,POLH,MAPK1,MAPK3,BAD,BAK1,BAX,BCL2,BCL2L1,REV3L,BID,GSTT2B,BRCA1,TOP2A,TOP2B,TP53,XPA,CASP3,CASP8,CASP9,PIK3R3,FADD,GSTO1",254,39,7815,799,PBTA,0.024781791,1.501715403,1.035086227,2.128859569,1,353,73,FALSE,1,336
path:hsa01524,PMBB_noTumor,Platinum drug resistance,"AKT3,CDKN1A,CDKN2A,GSTO2,ABCC2,SLC31A1,ERBB2,ERCC1,AKT1,AKT2,GSTA5,BBC3,GSTA1,GSTA2,GSTA3,GSTA4,GSTM1,GSTM2,GSTM3,GSTM4,GSTM5,GSTP1,GSTT1,GSTT2,MSH6,APAF1,BIRC2,BIRC3,XIAP,BIRC5,FAS,FASLG,MDM2,MAP3K5,MGST1,MGST2,MGST3,MLH1,MSH2,MSH3,ATM,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PMAIP1,ATP7A,ATP7B,CYCS,POLH,MAPK1,MAPK3,BAD,BAK1,BAX,BCL2,BCL2L1,REV3L,BID,GSTT2B,BRCA1,TOP2A,TOP2B,TP53,XPA,CASP3,CASP8,CASP9,PIK3R3,FADD,GSTO1",202,39,6093,799,PBTA,0.040967932,1.472207793,1.008886657,2.101248979,1,353,73,FALSE,1,336
path:hsa04218,gnomAD,Cellular senescence,"AKT3,RAD50,HIPK3,CDK2,CDK4,CDK6,CDKN1A,CDKN2A,CDKN2B,TRAF3IP2,GADD45G,CHEK1,CHEK2,LIN54,MAPK14,RAD9B,HIPK4,CALML6,GADD45A,E2F1,E2F2,E2F3,E2F4,E2F5,EIF4EBP1,HIPK1,AKT1,AKT2,ETS1,RRAS2,MRAS,FOXM1,FOXO1,FOXO3,FBXW11,SIRT1,MTOR,GATA4,LIN9,HIPK2,SLC25A4,SLC25A5,SLC25A6,HLA-A,HLA-B,HLA-C,HLA-E,HLA-F,HLA-G,HRAS,HUS1,IGFBP3,IL1A,IL6,CXCL8,ITPR1,ITPR2,ITPR3,KIR2DL4,KRAS,SMAD2,SMAD3,MDM2,MRE11,MYBL2,MYC,GADD45B,NBN,ATM,NFATC1,NFATC2,NFATC3,NFATC4,NFKB1,NRAS,SERPINE1,CALML5,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,ATR,PPID,TRPM7,PPP1CA,PPP1CB,PPP1CC,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,MAPK1,MAPK3,LIN37,MAPK11,MAPK13,MAP2K1,MAP2K2,MAP2K3,MAP2K6,PTEN,RAD1,RAD9A,RAF1,RB1,RBBP4,RBL1,RBL2,TRPV4,CCND1,RELA,RHEB,RRAS,MAPK12,ZFP36L1,ZFP36L2,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TP53,TSC1,TSC2,VDAC1,VDAC2,VDAC3,CACNA1D,CALM1,CALM2,CALM3,CALML3,CAPN1,CAPN2,SLC25A31,RASSF5,PIK3R3,CCNB3,SQSTM1,CCNA2,CCNA1,CCNB1,CCND2,BTRC,CCND3,CCNE1,MCU,CCNB2,CCNE2,LIN52,CALML4,MAPKAPK2,CDK1,CDC25A",1371,59,72652,779,PBTA,2.08E-17,4.013375223,3.010057233,5.264715015,7.34E-15,353,156,FALSE,6.99E-15,336
path:hsa02010,PMBB_noCancer,ABC transporters,"ABCC5,ABCB6,ABCC9,ABCC4,ABCA7,ABCA10,ABCA9,ABCA8,CFTR,ABCB8,ABCC2,ABCA13,DEFB1,ABCA1,ABCA2,ABCA3,ABCD1,ABCB7,ABCD2,ABCB10,ABCB9,ABCA6,ABCA5,ABCA4,ABCA12,ABCB5,ABCC6,ABCC1,ABCB1,ABCB4,ABCD3,ABCD4,ABCG4,ABCG5,ABCG8,ABCC8,TAP1,TAP2,ABCC11,ABCB11,ABCC3,ABCC10,ABCC12,ABCG2,ABCG1",520,55,7549,783,PBTA,0.882579432,1.019734093,0.750488742,1.362933993,1,353,45,FALSE,1,336
path:hsa02010,PMBB_noTumor,ABC transporters,"ABCC5,ABCB6,ABCC9,ABCC4,ABCA7,ABCA10,ABCA9,ABCA8,CFTR,ABCB8,ABCC2,ABCA13,DEFB1,ABCA1,ABCA2,ABCA3,ABCD1,ABCB7,ABCD2,ABCB10,ABCB9,ABCA6,ABCA5,ABCA4,ABCA12,ABCB5,ABCC6,ABCC1,ABCB1,ABCB4,ABCD3,ABCD4,ABCG4,ABCG5,ABCG8,ABCC8,TAP1,TAP2,ABCC11,ABCB11,ABCC3,ABCC10,ABCC12,ABCG2,ABCG1",412,55,5883,783,PBTA,1,1.003003379,0.735501968,1.346091203,1,353,45,FALSE,1,336
path:hsa03008,gnomAD,Ribosome biogenesis in eukaryotes,"RNA5-8SN5,RNA18SN5,RNA28SN5,RNA5S1,RNA5S2,RNA5S3,RNA5S4,RNA5S5,RNA5S6,RNA5S7,RNA5S8,RNA5S9,RNA5S10,RNA5S11,RNA5S12,RNA5S13,RNA5S14,RNA5S15,RNA5S16,RNA5S17,RCL1,LOC101929601,LOC101929627,MPHOSPH10,AK6,POP7,EMG1,NXF1,NOP56,RPP30,RPP38,TBL3,RNA18SN1,RNA5-8SN1,RNA28SN1,POP4,RPP40,UTP14A,WDR3,POP1,SNORD3G,SNORD3J,SNORD3E,SNORD3H,RNA28SN4,RNA18SN4,RNA5-8SN4,RNA18SN2,RNA5-8SN2,RNA28SN2,RNA18SN3,RNA5-8SN3,RNA28SN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WDR36,RPP25L,CSNK2A1,CSNK2A2,CSNK2B,SPATA5,DKC1,FBL,XRN2,WDR43,MDN1,GTPBP4,REXO2,GNL3,SNORD3B-1,RRP7A,CSNK2A3,NOB1,DROSHA,NXT1,GNL2,FBLL1,EIF6,SNU13,NVL,NMD3,FCF1,UTP18,SBDS,POP5,NOP58,GAR1,XRN1,GNL3L,RPP25,HEATR1,RBM28,NAT10,IMP3,LSG1,NOP10,NHP2,RIOK2,UTP6,NXT2,NXF3,NXF2,REXO1,PWP2,RAN,RMRP,NOL6,TCOF1,NXF2B,XPO1,SNORD3A,SNORD3B-2,SNORD3C,SNORD3D,EFL1,REXO5,RIOK1,WDR75,UTP15,UTP4,IMP4,UTP14C,BMS1",676,15,73347,823,PBTA,0.015925389,1.97752323,1.09554385,3.304177188,1,353,164,FALSE,1,336
path:hsa03008,PMBB_noCancer,Ribosome biogenesis in eukaryotes,"RNA5-8SN5,RNA18SN5,RNA28SN5,RNA5S1,RNA5S2,RNA5S3,RNA5S4,RNA5S5,RNA5S6,RNA5S7,RNA5S8,RNA5S9,RNA5S10,RNA5S11,RNA5S12,RNA5S13,RNA5S14,RNA5S15,RNA5S16,RNA5S17,RCL1,LOC101929601,LOC101929627,MPHOSPH10,AK6,POP7,EMG1,NXF1,NOP56,RPP30,RPP38,TBL3,RNA18SN1,RNA5-8SN1,RNA28SN1,POP4,RPP40,UTP14A,WDR3,POP1,SNORD3G,SNORD3J,SNORD3E,SNORD3H,RNA28SN4,RNA18SN4,RNA5-8SN4,RNA18SN2,RNA5-8SN2,RNA28SN2,RNA18SN3,RNA5-8SN3,RNA28SN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WDR36,RPP25L,CSNK2A1,CSNK2A2,CSNK2B,SPATA5,DKC1,FBL,XRN2,WDR43,MDN1,GTPBP4,REXO2,GNL3,SNORD3B-1,RRP7A,CSNK2A3,NOB1,DROSHA,NXT1,GNL2,FBLL1,EIF6,SNU13,NVL,NMD3,FCF1,UTP18,SBDS,POP5,NOP58,GAR1,XRN1,GNL3L,RPP25,HEATR1,RBM28,NAT10,IMP3,LSG1,NOP10,NHP2,RIOK2,UTP6,NXT2,NXF3,NXF2,REXO1,PWP2,RAN,RMRP,NOL6,TCOF1,NXF2B,XPO1,SNORD3A,SNORD3B-2,SNORD3C,SNORD3D,EFL1,REXO5,RIOK1,WDR75,UTP15,UTP4,IMP4,UTP14C,BMS1",167,15,7902,823,PBTA,0.700128911,0.862401992,0.469754857,1.472810286,1,353,164,FALSE,1,336
path:hsa03008,PMBB_noTumor,Ribosome biogenesis in eukaryotes,"RNA5-8SN5,RNA18SN5,RNA28SN5,RNA5S1,RNA5S2,RNA5S3,RNA5S4,RNA5S5,RNA5S6,RNA5S7,RNA5S8,RNA5S9,RNA5S10,RNA5S11,RNA5S12,RNA5S13,RNA5S14,RNA5S15,RNA5S16,RNA5S17,RCL1,LOC101929601,LOC101929627,MPHOSPH10,AK6,POP7,EMG1,NXF1,NOP56,RPP30,RPP38,TBL3,RNA18SN1,RNA5-8SN1,RNA28SN1,POP4,RPP40,UTP14A,WDR3,POP1,SNORD3G,SNORD3J,SNORD3E,SNORD3H,RNA28SN4,RNA18SN4,RNA5-8SN4,RNA18SN2,RNA5-8SN2,RNA28SN2,RNA18SN3,RNA5-8SN3,RNA28SN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WDR36,RPP25L,CSNK2A1,CSNK2A2,CSNK2B,SPATA5,DKC1,FBL,XRN2,WDR43,MDN1,GTPBP4,REXO2,GNL3,SNORD3B-1,RRP7A,CSNK2A3,NOB1,DROSHA,NXT1,GNL2,FBLL1,EIF6,SNU13,NVL,NMD3,FCF1,UTP18,SBDS,POP5,NOP58,GAR1,XRN1,GNL3L,RPP25,HEATR1,RBM28,NAT10,IMP3,LSG1,NOP10,NHP2,RIOK2,UTP6,NXT2,NXF3,NXF2,REXO1,PWP2,RAN,RMRP,NOL6,TCOF1,NXF2B,XPO1,SNORD3A,SNORD3B-2,SNORD3C,SNORD3D,EFL1,REXO5,RIOK1,WDR75,UTP15,UTP4,IMP4,UTP14C,BMS1",131,15,6164,823,PBTA,0.696520291,0.857640124,0.464340724,1.476068454,1,353,164,FALSE,1,336
path:hsa03010,gnomAD,Ribosome,"RNA5-8SN5,RNA18SN5,RNA28SN5,RNA5S1,RNA5S2,RNA5S3,RNA5S4,RNA5S5,RNA5S6,RNA5S7,RNA5S8,RNA5S9,RNA5S10,RNA5S11,RNA5S12,RNA5S13,RNA5S14,RNA5S15,RNA5S16,RNA5S17,RPL17-C18orf32,RPL36A-HNRNPH2,RPS10-NUDT3,MRPL28,RNA18SN1,RNA5-8SN1,RNA28SN1,RNA28SN4,RNA18SN4,RNA5-8SN4,RNA18SN2,RNA5-8SN2,RNA28SN2,RNA18SN3,RNA5-8SN3,RNA28SN3,MRPL3,RPL35,NA,MRPL10,RPS4Y2,RPL10L,RPL22L1,FAU,MRPL21,RPL13A,RPL36,MRPL13,MRPL18,MRPL15,MRPL22,RPSA,RPL10A,MRPS16,MRPS18C,RPS27L,MRPL2,MRPL4,MRPS7,MRPS2,RPL26L1,RSL24D1,MRPL30,MRPL27,MRPL35,MRPS17,MRPS21,MRPL16,MRPL20,MRPS18A,MRPS10,RPL3,RPL3L,RPL4,RPL5,RPL6,RPL7,RPL7A,RPL8,RPL9,RPL10,RPL11,RPL12,RPL13,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23A,MRPL23,RPL24,RPL26,RPL27,RPL30,RPL27A,RPL28,RPL29,RPL31,RPL32,RPL34,RPL35A,RPL36AL,RPL37,RPL37A,RPL38,RPL39,RPL41,RPL36A,RPLP0,RPLP1,RPLP2,MRPL12,MRPS12,RPS2,RPS3,RPS3A,RPS4X,RPS4Y1,RPS5,RPS6,RPS7,RPS8,RPS9,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS26,RPS27,RPS27A,RPS28,RPS29,MRPL17,MRPS14,MRPL14,MRPS15,MRPS11,MRPS9,MRPS6,MRPS5,MRPL36,MRPL34,MRPL32,MRPL11,MRPL9,MRPL1,UBA52,MRPL24,RPL14,RPL23,MRPL33,MRPL19",227,8,73796,830,PBTA,0.005322027,3.133279888,1.332056968,6.308552837,1,353,167,FALSE,1,336
path:hsa03010,PMBB_noCancer,Ribosome,"RNA5-8SN5,RNA18SN5,RNA28SN5,RNA5S1,RNA5S2,RNA5S3,RNA5S4,RNA5S5,RNA5S6,RNA5S7,RNA5S8,RNA5S9,RNA5S10,RNA5S11,RNA5S12,RNA5S13,RNA5S14,RNA5S15,RNA5S16,RNA5S17,RPL17-C18orf32,RPL36A-HNRNPH2,RPS10-NUDT3,MRPL28,RNA18SN1,RNA5-8SN1,RNA28SN1,RNA28SN4,RNA18SN4,RNA5-8SN4,RNA18SN2,RNA5-8SN2,RNA28SN2,RNA18SN3,RNA5-8SN3,RNA28SN3,MRPL3,RPL35,NA,MRPL10,RPS4Y2,RPL10L,RPL22L1,FAU,MRPL21,RPL13A,RPL36,MRPL13,MRPL18,MRPL15,MRPL22,RPSA,RPL10A,MRPS16,MRPS18C,RPS27L,MRPL2,MRPL4,MRPS7,MRPS2,RPL26L1,RSL24D1,MRPL30,MRPL27,MRPL35,MRPS17,MRPS21,MRPL16,MRPL20,MRPS18A,MRPS10,RPL3,RPL3L,RPL4,RPL5,RPL6,RPL7,RPL7A,RPL8,RPL9,RPL10,RPL11,RPL12,RPL13,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23A,MRPL23,RPL24,RPL26,RPL27,RPL30,RPL27A,RPL28,RPL29,RPL31,RPL32,RPL34,RPL35A,RPL36AL,RPL37,RPL37A,RPL38,RPL39,RPL41,RPL36A,RPLP0,RPLP1,RPLP2,MRPL12,MRPS12,RPS2,RPS3,RPS3A,RPS4X,RPS4Y1,RPS5,RPS6,RPS7,RPS8,RPS9,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS26,RPS27,RPS27A,RPS28,RPS29,MRPL17,MRPS14,MRPL14,MRPS15,MRPS11,MRPS9,MRPS6,MRPS5,MRPL36,MRPL34,MRPL32,MRPL11,MRPL9,MRPL1,UBA52,MRPL24,RPL14,RPL23,MRPL33,MRPL19",61,8,8008,830,PBTA,0.531600201,1.265298912,0.521019005,2.666243762,1,353,167,FALSE,1,336
path:hsa03010,PMBB_noTumor,Ribosome,"RNA5-8SN5,RNA18SN5,RNA28SN5,RNA5S1,RNA5S2,RNA5S3,RNA5S4,RNA5S5,RNA5S6,RNA5S7,RNA5S8,RNA5S9,RNA5S10,RNA5S11,RNA5S12,RNA5S13,RNA5S14,RNA5S15,RNA5S16,RNA5S17,RPL17-C18orf32,RPL36A-HNRNPH2,RPS10-NUDT3,MRPL28,RNA18SN1,RNA5-8SN1,RNA28SN1,RNA28SN4,RNA18SN4,RNA5-8SN4,RNA18SN2,RNA5-8SN2,RNA28SN2,RNA18SN3,RNA5-8SN3,RNA28SN3,MRPL3,RPL35,NA,MRPL10,RPS4Y2,RPL10L,RPL22L1,FAU,MRPL21,RPL13A,RPL36,MRPL13,MRPL18,MRPL15,MRPL22,RPSA,RPL10A,MRPS16,MRPS18C,RPS27L,MRPL2,MRPL4,MRPS7,MRPS2,RPL26L1,RSL24D1,MRPL30,MRPL27,MRPL35,MRPS17,MRPS21,MRPL16,MRPL20,MRPS18A,MRPS10,RPL3,RPL3L,RPL4,RPL5,RPL6,RPL7,RPL7A,RPL8,RPL9,RPL10,RPL11,RPL12,RPL13,RPL15,RPL17,RPL18,RPL18A,RPL19,RPL21,RPL22,RPL23A,MRPL23,RPL24,RPL26,RPL27,RPL30,RPL27A,RPL28,RPL29,RPL31,RPL32,RPL34,RPL35A,RPL36AL,RPL37,RPL37A,RPL38,RPL39,RPL41,RPL36A,RPLP0,RPLP1,RPLP2,MRPL12,MRPS12,RPS2,RPS3,RPS3A,RPS4X,RPS4Y1,RPS5,RPS6,RPS7,RPS8,RPS9,RPS10,RPS11,RPS12,RPS13,RPS14,RPS15,RPS15A,RPS16,RPS17,RPS18,RPS19,RPS20,RPS21,RPS23,RPS24,RPS25,RPS26,RPS27,RPS27A,RPS28,RPS29,MRPL17,MRPS14,MRPL14,MRPS15,MRPS11,MRPS9,MRPS6,MRPS5,MRPL36,MRPL34,MRPL32,MRPL11,MRPL9,MRPL1,UBA52,MRPL24,RPL14,RPL23,MRPL33,MRPL19",44,8,6251,830,PBTA,0.387255987,1.369259963,0.554792118,2.95383721,1,353,167,FALSE,1,336
